sales_detail_id,order_id,product_id,quantity,unit_price,discount,line_total
D0004875,O001931,P013,3,8500,5,24225
D0004876,O001931,P019,2,17000,0,34000
D0004877,O001931,P010,3,5500,5,15675
D0004878,O001932,P014,3,6500,0,19500
D0004879,O001933,P005,1,8500,5,8075
D0004880,O001933,P007,3,18000,0,54000
D0004881,O001934,P009,3,15000,5,42750
D0004882,O001934,P017,3,4500,5,12825
D0004883,O001934,P003,1,5500,5,5225
D0004884,O001935,P013,1,8500,0,8500
D0004885,O001935,P008,3,24500,10,66150
D0004886,O001935,P001,3,3500,0,10500
D0004887,O001935,P017,3,4500,5,12825
D0004888,O001936,P018,2,12000,5,22800
D0004889,O001937,P017,1,4500,0,4500
D0004890,O001938,P009,3,15000,0,45000
D0004891,O001938,P012,1,39500,5,37525
D0004892,O001938,P006,1,10500,10,9450
D0004893,O001938,P013,1,8500,10,7650
D0004894,O001939,P008,1,24500,0,24500
D0004895,O001939,P011,3,11500,0,34500
D0004896,O001940,P006,1,10500,0,10500
D0004897,O001940,P016,1,15500,0,15500
D0004898,O001940,P013,2,8500,10,15300
D0004899,O001940,P003,1,5500,10,4950
D0004900,O001941,P016,1,15500,10,13950
D0004901,O001941,P017,1,4500,0,4500
D0004902,O001941,P009,1,15000,5,14250
D0004903,O001941,P001,3,3500,0,10500
D0004904,O001942,P004,3,2500,0,7500
D0004905,O001942,P010,1,5500,5,5225
D0004906,O001942,P007,3,18000,0,54000
D0004907,O001943,P002,2,3500,10,6300
D0004908,O001943,P012,3,39500,10,106650
D0004909,O001943,P010,1,5500,0,5500
D0004910,O001944,P004,2,2500,0,5000
D0004911,O001944,P016,2,15500,0,31000
D0004912,O001944,P003,2,5500,0,11000
D0004913,O001944,P006,1,10500,10,9450
D0004914,O001945,P019,1,17000,10,15300
D0004915,O001945,P015,3,3000,5,8550
D0004916,O001945,P020,2,29500,5,56050
D0004917,O001946,P001,2,3500,0,7000
D0004918,O001946,P014,1,6500,0,6500
D0004919,O001946,P007,3,18000,10,48600
D0004920,O001947,P007,1,18000,0,18000
D0004921,O001947,P006,3,10500,0,31500
D0004922,O001948,P001,3,3500,5,9975
D0004923,O001948,P009,2,15000,0,30000
D0004924,O001948,P014,1,6500,0,6500
D0004925,O001949,P013,2,8500,0,17000
D0004926,O001949,P012,2,39500,10,71100
D0004927,O001949,P015,1,3000,5,2850
D0004928,O001949,P005,3,8500,0,25500
D0004929,O001950,P003,1,5500,5,5225
D0004930,O001950,P005,2,8500,5,16150
D0004931,O001950,P017,3,4500,5,12825
D0004932,O001951,P019,2,17000,0,34000
D0004933,O001952,P004,3,2500,0,7500
D0004934,O001953,P003,2,5500,0,11000
D0004935,O001953,P001,2,3500,10,6300
D0004936,O001953,P020,2,29500,0,59000
D0004937,O001954,P016,3,15500,0,46500
D0004938,O001954,P017,2,4500,5,8550
D0004939,O001955,P011,1,11500,10,10350
D0004940,O001955,P005,2,8500,0,17000
D0004941,O001955,P010,3,5500,5,15675
D0004942,O001956,P002,1,3500,0,3500
D0004943,O001956,P020,3,29500,5,84075
D0004944,O001956,P010,1,5500,0,5500
D0004945,O001957,P017,1,4500,10,4050
D0004946,O001957,P013,2,8500,0,17000
D0004947,O001958,P010,1,5500,10,4950
D0004948,O001958,P020,2,29500,10,53100
D0004949,O001958,P019,2,17000,0,34000
D0004950,O001959,P009,1,15000,5,14250
D0004951,O001959,P017,1,4500,0,4500
D0004952,O001960,P008,3,24500,10,66150
D0004953,O001960,P006,1,10500,10,9450
D0004954,O001961,P019,2,17000,0,34000
D0004955,O001961,P001,2,3500,0,7000
D0004956,O001961,P004,3,2500,10,6750
D0004957,O001962,P002,1,3500,10,3150
D0004958,O001962,P007,2,18000,0,36000
D0004959,O001963,P010,2,5500,5,10450
D0004960,O001963,P015,2,3000,0,6000
D0004961,O001963,P017,2,4500,0,9000
D0004962,O001964,P013,3,8500,0,25500
D0004963,O001965,P018,3,12000,10,32400
D0004964,O001965,P002,3,3500,0,10500
D0004965,O001965,P009,3,15000,5,42750
D0004966,O001966,P016,1,15500,0,15500
D0004967,O001966,P008,2,24500,5,46550
D0004968,O001966,P010,3,5500,0,16500
D0004969,O001966,P020,3,29500,10,79650
D0004970,O001967,P003,2,5500,0,11000
D0004971,O001967,P020,2,29500,0,59000
D0004972,O001967,P013,3,8500,0,25500
D0004973,O001967,P011,2,11500,0,23000
D0004974,O001968,P014,2,6500,5,12350
D0004975,O001969,P014,1,6500,10,5850
D0004976,O001969,P003,2,5500,10,9900
D0004977,O001970,P006,3,10500,0,31500
D0004978,O001970,P016,3,15500,0,46500
D0004979,O001970,P012,2,39500,0,79000
D0004980,O001971,P002,1,3500,0,3500
D0004981,O001971,P017,3,4500,10,12150
D0004982,O001972,P008,2,24500,5,46550
D0004983,O001972,P012,1,39500,5,37525
D0004984,O001972,P014,2,6500,0,13000
D0004985,O001972,P007,3,18000,0,54000
D0004986,O001973,P015,3,3000,0,9000
D0004987,O001973,P005,2,8500,10,15300
D0004988,O001973,P003,3,5500,10,14850
D0004989,O001973,P002,1,3500,0,3500
D0004990,O001974,P012,2,39500,0,79000
D0004991,O001974,P010,1,5500,0,5500
D0004992,O001974,P006,2,10500,0,21000
D0004993,O001974,P008,2,24500,0,49000
D0004994,O001975,P007,3,18000,0,54000
D0004995,O001975,P003,2,5500,5,10450
D0004996,O001975,P005,2,8500,10,15300
D0004997,O001975,P016,1,15500,0,15500
D0004998,O001976,P017,1,4500,0,4500
D0004999,O001976,P020,3,29500,0,88500
D0005000,O001976,P018,2,12000,0,24000
D0005001,O001977,P015,1,3000,5,2850
D0005002,O001977,P014,2,6500,0,13000
D0005003,O001977,P012,1,39500,10,35550
D0005004,O001978,P001,2,3500,5,6650
D0005005,O001978,P004,1,2500,0,2500
D0005006,O001978,P020,1,29500,0,29500
D0005007,O001978,P014,3,6500,0,19500
D0005008,O001979,P012,1,39500,0,39500
D0005009,O001980,P015,3,3000,10,8100
D0005010,O001980,P003,3,5500,10,14850
D0005011,O001980,P005,3,8500,0,25500
D0005012,O001981,P013,1,8500,10,7650
D0005013,O001982,P009,1,15000,10,13500
D0005014,O001983,P007,2,18000,10,32400
D0005015,O001983,P006,2,10500,10,18900
D0005016,O001983,P012,2,39500,0,79000
D0005017,O001984,P009,1,15000,0,15000
D0005018,O001984,P012,1,39500,0,39500
D0005019,O001985,P006,3,10500,0,31500
D0005020,O001986,P006,3,10500,0,31500
D0005021,O001986,P017,3,4500,0,13500
D0005022,O001987,P014,2,6500,5,12350
D0005023,O001988,P011,1,11500,0,11500
D0005024,O001988,P002,1,3500,10,3150
D0005025,O001989,P010,3,5500,0,16500
D0005026,O001989,P015,1,3000,0,3000
D0005027,O001989,P014,2,6500,0,13000
D0005028,O001990,P015,2,3000,10,5400
D0005029,O001990,P008,1,24500,5,23275
D0005030,O001990,P020,1,29500,5,28025
D0005031,O001991,P004,3,2500,5,7125
D0005032,O001991,P016,3,15500,5,44175
D0005033,O001992,P015,1,3000,0,3000
D0005034,O001992,P009,3,15000,10,40500
D0005035,O001993,P003,3,5500,0,16500
D0005036,O001993,P013,1,8500,0,8500
D0005037,O001994,P012,1,39500,5,37525
D0005038,O001994,P009,2,15000,10,27000
D0005039,O001994,P017,3,4500,0,13500
D0005040,O001994,P016,1,15500,5,14725
D0005041,O001995,P001,2,3500,10,6300
D0005042,O001995,P009,1,15000,10,13500
D0005043,O001995,P013,3,8500,10,22950
D0005044,O001995,P016,1,15500,10,13950
D0005045,O001996,P014,2,6500,0,13000
D0005046,O001996,P020,2,29500,0,59000
D0005047,O001996,P005,1,8500,5,8075
D0005048,O001997,P003,2,5500,10,9900
D0005049,O001997,P008,1,24500,5,23275
D0005050,O001997,P009,3,15000,0,45000
D0005051,O001998,P009,3,15000,5,42750
D0005052,O001998,P017,3,4500,10,12150
D0005053,O001999,P006,1,10500,5,9975
D0005054,O002000,P015,1,3000,0,3000
D0005055,O002001,P014,3,6500,0,19500
D0005056,O002001,P002,3,3500,5,9975
D0005057,O002002,P005,1,8500,0,8500
D0005058,O002003,P005,2,8500,10,15300
D0005059,O002003,P004,3,2500,10,6750
D0005060,O002003,P009,2,15000,10,27000
D0005061,O002003,P015,1,3000,10,2700
D0005062,O002004,P007,3,18000,10,48600
D0005063,O002004,P019,2,17000,5,32300
D0005064,O002005,P002,2,3500,5,6650
D0005065,O002005,P018,3,12000,0,36000
D0005066,O002005,P004,2,2500,5,4750
D0005067,O002005,P012,2,39500,0,79000
D0005068,O002006,P008,3,24500,5,69825
D0005069,O002006,P020,1,29500,0,29500
D0005070,O002006,P017,2,4500,0,9000
D0005071,O002007,P018,2,12000,0,24000
D0005072,O002007,P017,2,4500,10,8100
D0005073,O002008,P004,3,2500,0,7500
D0005074,O002008,P020,3,29500,0,88500
D0005075,O002009,P007,3,18000,5,51300
D0005076,O002009,P004,3,2500,5,7125
D0005077,O002010,P020,2,29500,0,59000
D0005078,O002010,P015,1,3000,10,2700
D0005079,O002010,P013,2,8500,0,17000
D0005080,O002011,P001,2,3500,10,6300
D0005081,O002011,P004,3,2500,0,7500
D0005082,O002011,P011,2,11500,5,21850
D0005083,O002011,P007,3,18000,0,54000
D0005084,O002012,P020,1,29500,0,29500
D0005085,O002012,P007,1,18000,5,17100
D0005086,O002012,P004,3,2500,10,6750
D0005087,O002013,P011,2,11500,0,23000
D0005088,O002014,P017,1,4500,0,4500
D0005089,O002014,P015,3,3000,0,9000
D0005090,O002014,P010,2,5500,0,11000
D0005091,O002014,P014,1,6500,0,6500
D0005092,O002015,P004,1,2500,5,2375
D0005093,O002015,P008,1,24500,10,22050
D0005094,O002015,P010,2,5500,5,10450
D0005095,O002016,P014,2,6500,0,13000
D0005096,O002017,P003,1,5500,10,4950
D0005097,O002018,P007,2,18000,10,32400
D0005098,O002018,P012,2,39500,10,71100
D0005099,O002018,P014,2,6500,10,11700
D0005100,O002019,P003,1,5500,0,5500
D0005101,O002019,P014,2,6500,0,13000
D0005102,O002020,P007,3,18000,5,51300
D0005103,O002020,P003,3,5500,10,14850
D0005104,O002021,P010,1,5500,0,5500
D0005105,O002022,P010,3,5500,10,14850
D0005106,O002022,P017,2,4500,10,8100
D0005107,O002022,P001,3,3500,0,10500
D0005108,O002023,P008,1,24500,0,24500
D0005109,O002024,P001,1,3500,10,3150
D0005110,O002024,P019,1,17000,0,17000
D0005111,O002024,P013,1,8500,0,8500
D0005112,O002025,P009,1,15000,0,15000
D0005113,O002025,P018,2,12000,0,24000
D0005114,O002026,P016,1,15500,0,15500
D0005115,O002026,P018,3,12000,10,32400
D0005116,O002026,P012,1,39500,0,39500
D0005117,O002026,P007,1,18000,0,18000
D0005118,O002027,P009,2,15000,5,28500
D0005119,O002027,P001,2,3500,10,6300
D0005120,O002027,P017,2,4500,0,9000
D0005121,O002028,P001,3,3500,0,10500
D0005122,O002028,P008,2,24500,10,44100
D0005123,O002028,P019,2,17000,0,34000
D0005124,O002029,P006,1,10500,5,9975
D0005125,O002029,P013,2,8500,0,17000
D0005126,O002030,P011,1,11500,0,11500
D0005127,O002030,P006,2,10500,10,18900
D0005128,O002030,P017,2,4500,0,9000
D0005129,O002030,P012,1,39500,5,37525
D0005130,O002031,P013,1,8500,5,8075
D0005131,O002031,P018,2,12000,0,24000
D0005132,O002031,P008,2,24500,5,46550
D0005133,O002031,P007,1,18000,0,18000
D0005134,O002032,P002,2,3500,0,7000
D0005135,O002032,P003,1,5500,5,5225
D0005136,O002033,P005,2,8500,10,15300
D0005137,O002033,P010,2,5500,5,10450
D0005138,O002034,P012,3,39500,10,106650
D0005139,O002034,P019,2,17000,0,34000
D0005140,O002035,P008,2,24500,10,44100
D0005141,O002035,P010,1,5500,0,5500
D0005142,O002035,P011,3,11500,10,31050
D0005143,O002036,P009,2,15000,10,27000
D0005144,O002037,P009,2,15000,0,30000
D0005145,O002037,P001,1,3500,5,3325
D0005146,O002037,P012,3,39500,5,112575
D0005147,O002038,P020,3,29500,5,84075
D0005148,O002038,P017,1,4500,0,4500
D0005149,O002038,P002,2,3500,0,7000
D0005150,O002039,P012,2,39500,0,79000
D0005151,O002040,P018,1,12000,0,12000
D0005152,O002040,P001,2,3500,10,6300
D0005153,O002040,P020,2,29500,10,53100
D0005154,O002040,P008,2,24500,0,49000
D0005155,O002041,P010,1,5500,0,5500
D0005156,O002042,P012,3,39500,5,112575
D0005157,O002043,P005,2,8500,10,15300
D0005158,O002043,P018,1,12000,5,11400
D0005159,O002044,P009,2,15000,10,27000
D0005160,O002044,P005,3,8500,5,24225
D0005161,O002045,P016,3,15500,0,46500
D0005162,O002046,P004,1,2500,0,2500
D0005163,O002046,P007,2,18000,0,36000
D0005164,O002046,P005,1,8500,0,8500
D0005165,O002046,P017,3,4500,10,12150
D0005166,O002047,P004,2,2500,10,4500
D0005167,O002047,P020,1,29500,0,29500
D0005168,O002047,P010,3,5500,10,14850
D0005169,O002047,P008,1,24500,10,22050
D0005170,O002048,P011,2,11500,10,20700
D0005171,O002048,P014,2,6500,5,12350
D0005172,O002048,P015,1,3000,10,2700
D0005173,O002048,P003,1,5500,0,5500
D0005174,O002049,P007,3,18000,10,48600
D0005175,O002049,P008,2,24500,5,46550
D0005176,O002050,P015,1,3000,0,3000
D0005177,O002050,P017,1,4500,10,4050
D0005178,O002050,P003,1,5500,5,5225
D0005179,O002051,P014,1,6500,0,6500
D0005180,O002052,P001,2,3500,5,6650
D0005181,O002053,P006,3,10500,10,28350
D0005182,O002053,P015,1,3000,0,3000
D0005183,O002053,P007,3,18000,10,48600
D0005184,O002054,P011,2,11500,0,23000
D0005185,O002055,P009,2,15000,0,30000
D0005186,O002055,P017,3,4500,10,12150
D0005187,O002055,P014,1,6500,5,6175
D0005188,O002055,P013,3,8500,0,25500
D0005189,O002056,P008,3,24500,10,66150
D0005190,O002057,P012,1,39500,0,39500
D0005191,O002057,P006,1,10500,0,10500
D0005192,O002058,P004,3,2500,5,7125
D0005193,O002058,P003,2,5500,0,11000
D0005194,O002059,P003,1,5500,0,5500
D0005195,O002060,P019,2,17000,0,34000
D0005196,O002060,P005,3,8500,5,24225
D0005197,O002061,P015,3,3000,0,9000
D0005198,O002061,P019,3,17000,0,51000
D0005199,O002061,P004,1,2500,0,2500
D0005200,O002061,P003,3,5500,5,15675
D0005201,O002062,P008,1,24500,5,23275
D0005202,O002062,P018,3,12000,5,34200
D0005203,O002063,P004,3,2500,10,6750
D0005204,O002064,P002,3,3500,10,9450
D0005205,O002065,P007,3,18000,10,48600
D0005206,O002065,P001,3,3500,5,9975
D0005207,O002066,P001,2,3500,10,6300
D0005208,O002066,P014,2,6500,10,11700
D0005209,O002066,P006,3,10500,0,31500
D0005210,O002067,P018,3,12000,10,32400
D0005211,O002067,P010,3,5500,0,16500
D0005212,O002067,P007,3,18000,5,51300
D0005213,O002067,P020,2,29500,5,56050
D0005214,O002068,P006,2,10500,10,18900
D0005215,O002069,P019,3,17000,0,51000
D0005216,O002069,P014,2,6500,10,11700
D0005217,O002069,P015,2,3000,0,6000
D0005218,O002069,P002,2,3500,0,7000
D0005219,O002070,P013,2,8500,5,16150
D0005220,O002070,P016,3,15500,0,46500
D0005221,O002070,P007,1,18000,10,16200
D0005222,O002070,P004,1,2500,10,2250
D0005223,O002071,P012,1,39500,5,37525
D0005224,O002071,P015,2,3000,0,6000
D0005225,O002071,P005,2,8500,5,16150
D0005226,O002072,P016,2,15500,10,27900
D0005227,O002072,P011,3,11500,5,32775
D0005228,O002072,P007,1,18000,0,18000
D0005229,O002073,P016,3,15500,10,41850
D0005230,O002073,P013,2,8500,0,17000
D0005231,O002073,P007,1,18000,0,18000
D0005232,O002073,P002,3,3500,10,9450
D0005233,O002074,P003,3,5500,10,14850
D0005234,O002075,P014,2,6500,0,13000
D0005235,O002075,P019,3,17000,5,48450
D0005236,O002075,P020,3,29500,0,88500
D0005237,O002076,P014,1,6500,10,5850
D0005238,O002076,P016,3,15500,10,41850
D0005239,O002076,P015,2,3000,0,6000
D0005240,O002076,P007,2,18000,0,36000
D0005241,O002077,P002,3,3500,0,10500
D0005242,O002077,P005,3,8500,0,25500
D0005243,O002077,P014,1,6500,0,6500
D0005244,O002077,P016,3,15500,0,46500
D0005245,O002078,P018,3,12000,0,36000
D0005246,O002078,P004,3,2500,0,7500
D0005247,O002078,P005,3,8500,5,24225
D0005248,O002078,P017,1,4500,0,4500
D0005249,O002079,P014,1,6500,10,5850
D0005250,O002079,P015,2,3000,0,6000
D0005251,O002080,P008,1,24500,5,23275
D0005252,O002081,P007,2,18000,10,32400
D0005253,O002082,P006,3,10500,0,31500
D0005254,O002082,P012,1,39500,0,39500
D0005255,O002082,P014,3,6500,0,19500
D0005256,O002083,P003,2,5500,0,11000
D0005257,O002083,P008,3,24500,10,66150
D0005258,O002083,P018,2,12000,0,24000
D0005259,O002084,P009,1,15000,5,14250
D0005260,O002084,P008,1,24500,0,24500
D0005261,O002084,P015,3,3000,0,9000
D0005262,O002084,P007,3,18000,10,48600
D0005263,O002085,P001,3,3500,0,10500
D0005264,O002085,P018,1,12000,0,12000
D0005265,O002086,P001,3,3500,0,10500
D0005266,O002087,P007,3,18000,0,54000
D0005267,O002087,P011,1,11500,0,11500
D0005268,O002088,P014,1,6500,10,5850
D0005269,O002088,P008,1,24500,5,23275
D0005270,O002088,P004,1,2500,0,2500
D0005271,O002088,P016,1,15500,5,14725
D0005272,O002089,P019,1,17000,0,17000
D0005273,O002089,P010,2,5500,0,11000
D0005274,O002089,P002,2,3500,0,7000
D0005275,O002090,P009,3,15000,0,45000
D0005276,O002090,P018,3,12000,5,34200
D0005277,O002091,P017,3,4500,0,13500
D0005278,O002092,P010,2,5500,0,11000
D0005279,O002092,P013,1,8500,0,8500
D0005280,O002092,P011,3,11500,0,34500
D0005281,O002093,P019,1,17000,5,16150
D0005282,O002093,P002,2,3500,10,6300
D0005283,O002093,P011,3,11500,5,32775
D0005284,O002093,P008,3,24500,5,69825
D0005285,O002094,P020,1,29500,5,28025
D0005286,O002094,P007,1,18000,0,18000
D0005287,O002094,P014,3,6500,10,17550
D0005288,O002094,P012,1,39500,10,35550
D0005289,O002095,P008,3,24500,10,66150
D0005290,O002095,P003,1,5500,0,5500
D0005291,O002095,P004,3,2500,0,7500
D0005292,O002096,P019,3,17000,0,51000
D0005293,O002096,P014,1,6500,0,6500
D0005294,O002096,P008,3,24500,10,66150
D0005295,O002096,P012,1,39500,5,37525
D0005296,O002097,P020,1,29500,10,26550
D0005297,O002097,P008,1,24500,5,23275
D0005298,O002097,P014,1,6500,5,6175
D0005299,O002097,P012,1,39500,10,35550
D0005300,O002098,P014,2,6500,5,12350
D0005301,O002098,P007,2,18000,0,36000
D0005302,O002099,P013,1,8500,10,7650
D0005303,O002099,P020,3,29500,0,88500
D0005304,O002099,P009,2,15000,0,30000
D0005305,O002100,P017,2,4500,5,8550
D0005306,O002100,P009,3,15000,10,40500
D0005307,O002100,P015,1,3000,0,3000
D0005308,O002101,P007,1,18000,5,17100
D0005309,O002102,P020,2,29500,0,59000
D0005310,O002103,P012,1,39500,0,39500
D0005311,O002103,P010,2,5500,0,11000
D0005312,O002103,P016,1,15500,5,14725
D0005313,O002103,P009,3,15000,0,45000
D0005314,O002104,P009,2,15000,0,30000
D0005315,O002105,P017,2,4500,0,9000
D0005316,O002105,P013,3,8500,5,24225
D0005317,O002105,P006,3,10500,10,28350
D0005318,O002106,P017,3,4500,5,12825
D0005319,O002106,P009,3,15000,10,40500
D0005320,O002106,P014,3,6500,5,18525
D0005321,O002107,P004,3,2500,0,7500
D0005322,O002107,P014,2,6500,0,13000
D0005323,O002107,P015,2,3000,0,6000
D0005324,O002108,P018,1,12000,5,11400
D0005325,O002108,P019,1,17000,5,16150
D0005326,O002108,P011,1,11500,10,10350
D0005327,O002108,P003,2,5500,5,10450
D0005328,O002109,P011,3,11500,0,34500
D0005329,O002109,P020,3,29500,0,88500
D0005330,O002109,P012,3,39500,5,112575
D0005331,O002110,P016,1,15500,5,14725
D0005332,O002110,P011,2,11500,0,23000
D0005333,O002111,P011,2,11500,5,21850
D0005334,O002111,P004,3,2500,0,7500
D0005335,O002111,P009,2,15000,5,28500
D0005336,O002111,P013,2,8500,5,16150
D0005337,O002112,P006,1,10500,0,10500
D0005338,O002112,P012,2,39500,0,79000
D0005339,O002112,P002,1,3500,10,3150
D0005340,O002113,P017,2,4500,0,9000
D0005341,O002113,P012,1,39500,0,39500
D0005342,O002113,P003,1,5500,10,4950
D0005343,O002113,P014,2,6500,0,13000
D0005344,O002114,P001,3,3500,10,9450
D0005345,O002115,P018,1,12000,0,12000
D0005346,O002115,P020,1,29500,5,28025
D0005347,O002115,P005,3,8500,0,25500
D0005348,O002116,P006,2,10500,5,19950
D0005349,O002116,P019,2,17000,5,32300
D0005350,O002116,P017,1,4500,5,4275
D0005351,O002116,P013,2,8500,0,17000
D0005352,O002117,P020,1,29500,5,28025
D0005353,O002117,P011,1,11500,0,11500
D0005354,O002117,P002,1,3500,10,3150
D0005355,O002117,P019,3,17000,10,45900
D0005356,O002118,P002,1,3500,5,3325
D0005357,O002119,P011,1,11500,5,10925
D0005358,O002119,P015,1,3000,5,2850
D0005359,O002119,P002,3,3500,0,10500
D0005360,O002120,P002,1,3500,0,3500
D0005361,O002120,P006,1,10500,0,10500
D0005362,O002121,P008,2,24500,5,46550
D0005363,O002121,P004,2,2500,10,4500
D0005364,O002122,P017,2,4500,0,9000
D0005365,O002123,P010,1,5500,5,5225
D0005366,O002123,P006,1,10500,5,9975
D0005367,O002123,P016,2,15500,0,31000
D0005368,O002123,P004,3,2500,10,6750
D0005369,O002124,P011,1,11500,5,10925
D0005370,O002124,P006,3,10500,5,29925
D0005371,O002124,P014,1,6500,0,6500
D0005372,O002124,P010,3,5500,0,16500
D0005373,O002125,P002,2,3500,5,6650
D0005374,O002125,P019,1,17000,5,16150
D0005375,O002126,P019,2,17000,10,30600
D0005376,O002126,P002,2,3500,10,6300
D0005377,O002126,P003,2,5500,5,10450
D0005378,O002127,P009,1,15000,10,13500
D0005379,O002127,P011,1,11500,0,11500
D0005380,O002127,P014,2,6500,10,11700
D0005381,O002127,P003,3,5500,0,16500
D0005382,O002128,P014,1,6500,10,5850
D0005383,O002129,P016,1,15500,0,15500
D0005384,O002129,P019,3,17000,10,45900
D0005385,O002129,P010,3,5500,0,16500
D0005386,O002129,P004,2,2500,10,4500
D0005387,O002130,P015,3,3000,5,8550
D0005388,O002131,P006,1,10500,5,9975
D0005389,O002131,P019,2,17000,0,34000
D0005390,O002131,P011,1,11500,0,11500
D0005391,O002131,P014,2,6500,0,13000
D0005392,O002132,P006,3,10500,5,29925
D0005393,O002132,P011,2,11500,10,20700
D0005394,O002132,P017,1,4500,0,4500
D0005395,O002132,P010,1,5500,0,5500
D0005396,O002133,P013,1,8500,0,8500
D0005397,O002133,P002,2,3500,0,7000
D0005398,O002133,P020,1,29500,0,29500
D0005399,O002134,P006,3,10500,0,31500
D0005400,O002135,P001,1,3500,0,3500
D0005401,O002135,P019,1,17000,5,16150
D0005402,O002135,P018,3,12000,0,36000
D0005403,O002135,P002,3,3500,0,10500
D0005404,O002136,P013,3,8500,0,25500
D0005405,O002136,P007,3,18000,5,51300
D0005406,O002136,P001,2,3500,0,7000
D0005407,O002136,P004,1,2500,0,2500
D0005408,O002137,P004,2,2500,0,5000
D0005409,O002137,P009,3,15000,10,40500
D0005410,O002137,P006,1,10500,5,9975
D0005411,O002137,P015,2,3000,10,5400
